source_node,target_node,weight
a_00815,a_001024,11714808
a_00815,a_001051,5954892
a_00815,a_00754,10309356
a_00815,a_001134,27353508
a_00815,a_001178,49190820
a_00815,a_001238,32162916
a_00815,a_00305,6068628
a_00815,a_001126,38247792
a_00815,n_001025,4760664
a_00815,n_00751,2794656
a_00815,a_00448,10488084
a_00815,a_001249,4422868080
a_00815,a_001270,136231356
a_00815,a_001191,26232396
a_00815,a_001244,751510620
a_00815,n_001209,589314960
a_00815,a_001173,24640092
a_00815,a_001273,225725340
a_00815,a_001135,14371356
a_00815,a_00979,3688084776
a_00815,a_001264,123834132
a_00815,a_00821,8042760
a_00815,a_001054,82710444
a_00815,a_001272,1765743276
a_00815,a_001247,78810924
a_00815,a_001278,736196880
a_00815,a_00307,7807164
a_00815,a_00397,10471836
a_00815,a_001268,214562964
a_00815,n_001277,1279781844
a_00815,a_001234,122834880
a_00815,n_001245,345928044
a_00815,a_001009,23762700
a_00815,a_001271,171635748
a_00815,a_001280,1892298948
a_00815,a_001281,1774484700
a_00818,a_001249,338084820
a_00818,a_001247,6024321
a_00818,a_00917,2829897
a_00818,n_00911,1066878
a_00827,a_001265,460041771
a_00828,a_001178,12558070
a_00828,a_001238,8210966
a_00828,a_00589,69232194
a_00828,a_00865,4693462
a_00828,a_001054,21115394
a_00828,a_001242,17838474
a_00828,n_001010,45854066
a_00828,a_001117,6555914
a_00828,a_001193,10067196
a_00828,a_001278,187945880
a_00828,n_001277,326719294
a_00828,a_001264,31613982
a_00828,a_001281,453013450
a_00828,n_001066,31896046
a_00828,a_001280,483090598
a_00832,a_001269,106051225
a_00832,a_001222,114603729
a_00832,n_00277,91527228
a_00832,a_00626,1666300
a_00832,n_00907,1334794
a_00832,a_00848,2135495
a_00832,n_00278,2599428
a_00832,a_001217,20556880
a_00832,n_00605,809471
a_00832,a_001130,7142288
a_00832,a_00460,1035737
a_00832,n_001045,1756631
a_00832,n_001218,694890950
a_00832,n_001231,6384560
a_00832,n_001266,2213753218
a_00832,a_001272,190615073
a_00832,a_001011,124534
a_00832,a_00670,73668
a_00832,a_001004,1631220
a_00832,a_00894,2917779
a_00832,n_001070,3595700
a_00832,a_00936,228897
a_00832,n_00862,365709
a_00832,a_001244,81126885
a_00832,n_00751,301688
a_00832,a_001271,18528379
a_00832,a_001238,3472043
a_00832,a_001073,442885
a_00832,n_00829,143172004
a_00832,n_001085,3142291
a_00832,a_00995,886647
a_00832,a_001050,893663
a_00832,a_00865,1984651
a_00832,n_001245,37343537
a_00832,a_001091,2595043
a_00832,a_001134,2952859
a_00832,n_00831,870861
a_00832,a_001215,10195125
a_00832,a_001178,5310235
a_00832,a_00598,1196228
a_00832,a_00487,211357
a_00832,n_00968,2486295
a_00832,n_00967,1680332
a_00832,a_001278,79473740
a_00832,a_001153,1740845
a_00832,a_001155,2119709
a_00832,a_001124,12520929
a_00832,a_001193,4256958
a_00832,a_001173,2659941
a_00832,a_001191,2831833
a_00832,a_00422,334137
a_00832,a_001136,344661
a_00832,a_001126,4128916
a_00832,a_00900,1109405
a_00832,a_00972,205218
a_00832,a_001139,4496379
a_00832,a_001117,2772197
a_00832,a_001024,1264634
a_00832,a_001187,6807274
a_00832,a_001003,253453
a_00832,a_001251,3685154
a_00832,a_001225,2712561
a_00832,a_001135,1551413
a_00832,n_001209,63617580
a_00832,a_001242,7543077
a_00832,n_00758,1534750
a_00832,n_001013,119272
a_00832,a_001280,204276979
a_00832,a_001281,191558725
a_00832,a_001268,23162447
a_00832,a_001081,313966
a_00832,a_001063,320982
a_00832,a_001273,24367445
a_00832,a_001152,705108
a_00832,a_001247,8507777
a_00832,a_001100,1477745
a_00832,a_001249,477456340
a_00832,a_001270,14706413
a_00832,a_001264,13368111
a_00832,n_001277,138154687
a_00833,a_001280,530141852
a_00848,n_00394,2700415
a_00848,n_00321,3146020
a_00848,n_00968,6903225
a_00848,n_001147,130937255
a_00848,a_001178,14743925
a_00848,a_001271,51444245
a_00848,n_00320,65745
a_00848,n_001027,19470260
a_00848,n_00480,23088670
a_00848,a_001139,12484245
a_00848,a_001270,40832515
a_00848,a_00900,3080275
a_00848,a_001054,24790735
a_00848,p_001229,222982690
a_00848,a_001278,220659700
a_00848,a_00502,555180
a_00848,a_001281,531864875
a_00848,a_001126,11463980
a_00848,a_00972,569790
a_00848,a_001268,64310785
a_00848,n_001245,103684735
a_00849,a_001234,167000400
a_00849,a_001269,1335616625
a_00849,a_001222,1443327465
a_00849,a_00917,50332065
a_00849,a_001272,2400619705
a_00849,n_001188,721868065
a_00849,a_001273,306885325
a_00849,a_001281,2412504125
a_00849,a_00998,116359075
a_00854,n_00289,8312082
a_00854,n_00641,3494214
a_00854,a_001110,5438028
a_00854,n_001277,305295078
a_00854,a_001280,451412526
a_00865,a_001280,527113801
a_00865,a_001273,62877455
a_00865,a_001270,37948247
a_00865,a_001117,7153343
a_00865,a_001278,205073060
a_00865,a_001271,47810401
a_00865,n_001277,356492653
a_00865,a_001193,10984602
a_00865,a_001264,34494909
a_00865,n_00927,38943967
a_00865,a_001242,19464063
a_00865,a_001281,494295775
a_00890,n_00796,3357200
a_00890,a_001126,5178800
a_00890,a_001123,3650900
a_00890,n_00985,478500
a_00890,a_00976,7788000
a_00890,a_00504,2701600
a_00891,a_001271,79162869
a_00891,n_001032,61859223
a_00891,a_001280,872777469
a_00891,n_00309,2057103
a_00891,a_001187,29084214
a_00891,a_00957,10682697
a_00891,a_001016,34532352
a_00891,a_00621,5373198
a_00891,n_001164,28518417
a_00891,a_001215,43558875
a_00891,a_001281,818438475
a_00891,a_00923,36713106
a_00891,a_001238,14834373
a_00891,a_001265,2002063317
a_00891,n_00622,7561446
a_00891,a_001110,10514082
a_00891,a_001049,9813393
a_00891,a_001269,453105975
a_00891,a_001008,8820438
a_00891,a_001251,15744894
a_00891,a_001224,37709808
a_00891,a_001217,87829680
a_00891,a_001170,60420375
a_00891,a_001067,102075774
a_00891,n_001195,14823132
a_00894,a_00733,282795
a_00894,a_001278,301492740
a_00894,a_001247,32275227
a_00899,n_001266,1481725358
a_00899,p_001263,604926393
a_00899,n_00384,4967194
a_00899,n_001179,919829
a_00899,n_001148,741968
a_00899,n_001200,1718149
a_00899,n_001257,86137554
a_00899,n_001138,465491
a_00899,a_001272,127583863
a_00900,a_001217,29651600
a_00900,n_001230,10607025
a_00900,n_001013,172040
a_00900,n_001057,22403150
a_00900,n_00646,15476010
a_00900,n_00853,559130
a_00900,n_00578,35908290
a_00900,n_00629,27821145
a_00900,n_00671,1642809960
a_00900,n_00897,160733430
a_00900,a_00616,924715
a_00900,a_001130,10302160
a_00900,n_00783,826045
a_00900,a_00328,875380
a_00900,n_001209,91763100
a_00900,a_001271,26725655
a_00900,a_001124,18060405
a_00900,n_001085,4532495
a_00900,a_001136,497145
a_00900,a_001242,10880265
a_00900,a_001273,35148025
a_00900,a_001100,2131525
a_00900,n_00977,418883245
a_00900,a_00741,134090
a_00900,a_001234,19126800
a_00900,a_001178,7659575
a_00900,a_00753,64515
a_00900,a_00848,3080275
a_00900,a_001091,3743135
a_00900,n_001237,5257340
a_00900,n_00329,2579335
a_00900,n_001046,565455
a_00900,a_001081,452870
a_00900,a_001134,4259255
a_00900,a_00863,1057540
a_00900,n_00868,709665
a_00900,a_00959,1811480
a_00900,a_00598,1725460
a_00900,a_00398,785565
a_00900,a_00483,612260
a_00900,a_001009,3700125
a_00900,a_001215,14705625
a_00900,a_00618,44411620
a_00900,a_001187,9818930
a_00900,a_00740,2001230
a_00900,a_001155,3057505
a_00900,a_001191,4084685
a_00900,n_001245,53864965
a_00900,a_001126,5955620
a_00900,a_001139,6485655
a_00900,a_001153,2511025
a_00900,n_001277,199276715
a_00900,n_00944,156958670
a_00900,n_001021,28711705
a_00900,a_001244,117018825
a_00900,n_001257,185628630
a_00900,a_001272,274946485
a_00900,n_00660,23029325
a_00900,n_00665,8870180
a_00900,a_001238,5008135
a_00900,a_001028,1457280
a_00900,n_00661,14543705
a_00900,n_00330,54395
a_00900,a_001084,2345310
a_00900,n_00880,2981605
a_00900,a_001193,6140310
a_00900,n_00757,6495775
a_00900,n_00403,1943040
a_00900,a_001268,33409915
a_00900,a_00386,88550
a_00900,p_001229,115841110
a_00900,n_00491,1143560
a_00900,a_001278,114634300
a_00900,a_001281,276307625
a_00900,a_001270,21212785
a_00900,a_001264,19282395
a_00900,a_001280,294652655
a_00908,a_00704,867204
a_00908,n_00806,1848204
a_00929,a_001264,67648434
a_00929,a_001280,1033730026
a_00929,n_001154,339049886
a_00929,a_001265,2371272218
a_00930,a_001273,39454700
a_00936,a_001124,3726297
a_00936,a_001242,2244861
a_00945,a_001224,8151840
a_00945,a_001217,18986400
a_00949,a_001191,2986825
a_00949,a_001173,2805525
a_00949,n_001277,145716175
a_00952,a_001269,3800309975
a_00952,n_00419,20678966
a_00952,a_001225,97203711
a_00954,a_00931,29093592
a_00954,a_001134,7797972
a_00954,a_001278,209875920
a_00954,a_001264,35302788
a_00954,a_001280,539458932
a_00954,a_001193,11241864
a_00954,a_001225,7163388
a_00954,a_001273,64350060
a_00954,n_001277,364841796
a_00954,n_001042,69109440
a_00954,n_00362,1574880
a_00954,a_001281,505872300
a_00957,n_00338,5647831
a_00957,n_001232,295910992
a_00959,a_001124,20444664
a_00959,a_001264,21827976
a_00959,n_00335,767552
a_00959,a_001280,333551464
a_00959,a_00598,1953248
a_00959,a_001281,312784600
a_0096,a_001129,83139805
a_0096,a_001249,499233140
a_0096,n_001277,144455927
a_0096,n_001245,39046777
a_0096,a_001270,15377173
a_0096,a_001100,1545145
a_0096,a_001009,2682225
a_0096,a_00741,97202
a_0096,a_001124,13092009
a_0096,a_001265,489963187
a_0096,n_001266,2314722578
a_0096,a_001281,200295725
a_0096,a_001280,213594059
a_00961,a_001270,16886383
a_00972,a_001281,51111450
a_00975,a_001264,15425916
a_00975,a_001247,9817412
a_00975,a_001273,28118420
a_00975,a_001265,540722732
a_00975,a_001280,235722124
a_00976,n_00380,31385640
a_00976,n_00363,11271360
a_00976,a_00598,9657120
a_00976,a_001112,174507840
a_00976,a_00640,12729840
a_00980,n_00459,274428
a_00980,n_00481,396396
a_00980,n_001210,57118292
a_00980,n_00639,4284126
a_00980,a_001152,1361976
a_00980,n_001082,35607880
a_00980,a_001251,7118188
a_00980,n_001027,13545224
a_00980,a_001249,922247480
a_00980,n_001235,1932418642
a_00980,n_001076,51768640
a_00980,a_00616,1238314
a_00980,n_00973,1736609182
a_00980,n_00864,831754
a_00980,a_00448,2186954
a_00980,n_00955,2778160
a_00980,a_00754,2149686
a_00980,a_001124,24185238
a_00980,n_001176,64585444
a_00980,a_001278,153510280
a_00980,a_001073,855470
a_00980,a_001273,47067790
a_00980,a_001264,25821642
a_00980,n_00512,48455176
a_00980,n_00842,9471154
a_00980,n_00869,44448866
a_00980,a_001173,5137902
a_00980,a_001191,5469926
a_00980,a_001153,3362590
a_00980,a_001155,4094398
a_00980,n_001162,65667910
a_00980,n_00829,276548888
a_00980,n_001237,7040264
a_00980,n_00831,1682142
a_00980,a_001134,5703698
a_00980,a_00952,53237338
a_00980,n_001022,11863082
a_00980,n_001070,6945400
a_00980,n_00968,4802490
a_00980,n_001245,72132214
a_00980,a_00817,1243396
a_00980,a_00458,83006
a_00980,a_00936,442134
a_00980,a_001280,394578338
a_00980,a_001187,13148828
a_00980,a_00900,2142910
a_00980,a_00454,2646028
a_00980,a_001051,1241702
a_00980,a_001225,5239542
a_00980,a_001242,14570094
a_00980,n_001066,26052026
a_00980,a_001281,370011950
a_00980,n_001277,266857514
a_00980,n_00801,465850
a_00980,a_001193,8222676
a_00980,a_001170,27315750
a_00980,a_001268,44740234
a_00980,a_001270,28406686
a_00980,n_001085,6069602
a_00980,a_001117,5354734
a_00997,a_001269,473300450
a_00998,a_001269,1273944875
a_00998,a_001222,1376682195
a_00998,n_001188,688535995
a_00998,a_001234,159289200
a_00998,a_001281,2301107375
a_00998,a_00754,13368915
a_00998,a_00849,116359075
a_00999,n_001237,54293984
n_001000,n_00768,3807588243
n_001018,n_001221,2819279232
n_001018,n_001157,370450080
n_001018,p_001275,210439152
n_001018,n_00790,22763664
n_001018,n_001031,442045296
n_001018,n_001197,157405248
n_001018,n_001236,529141536
n_001018,n_001146,41502384
n_001018,p_001259,2334877776
n_00102,n_001300,107583912
n_001020,p_001261,367931606
n_001020,n_001219,2992616
n_001021,a_001206,425341780
n_001021,n_001022,158947091
n_001021,n_001141,1057544018
n_001021,n_001104,148302198
n_001021,n_00606,38516809
n_001021,n_00707,44735787
n_001021,n_001162,879849205
n_001021,n_00986,188028847888
n_001021,n_00417,355435020
n_001021,n_001174,18233090222
n_001021,n_001149,6536055090
n_001022,n_001154,535008191
n_001022,n_001202,236309232
n_001022,n_001021,158947091
n_001022,n_001104,45757602
n_001022,n_001162,271471295
n_001022,n_001133,3966366143
n_001023,p_001274,5624158784
n_001023,p_001267,141971382
n_001026,p_001229,10059037604
n_001026,n_001101,3518147688
n_001026,n_001218,87036478100
n_001026,n_001266,277277007964
n_001026,p_001261,36842128708
n_001027,a_001242,68773596
n_001027,a_001264,121883028
n_001027,n_001085,28649668
n_001027,n_00669,36509736
n_001027,a_00487,1927036
n_001027,a_001270,134084924
n_001027,a_001278,724597520
n_001027,a_001281,1746526300
n_001027,a_001271,168931492
n_001027,a_001280,1862484292
n_001027,n_001277,1259617876
n_001030,n_001177,121754409
n_001030,n_001144,5205501
n_001030,n_001231,8102640
n_001030,n_001213,3629493
n_001030,n_001119,20667297
n_001030,p_001261,373297974
n_001030,n_001053,2077971
n_001030,n_001127,1423527
n_001031,n_001228,35162694
n_001031,n_00469,252836514
n_001031,p_00856,10577990844
n_001031,n_001183,89621016
n_001031,n_001199,582297402
n_001031,n_00584,330417696
n_001031,n_001101,1276860276
n_001031,p_001175,219069165
n_001031,n_001087,262484328
n_001031,p_001059,120159138
n_001031,n_001221,10136742888
n_001031,n_00991,470408593416
n_001031,p_001254,699586116
n_001031,p_001233,32172669
n_001031,p_001275,756635793
n_001031,n_001121,1528819716
n_001031,n_001201,707439915
n_001031,n_001080,83361897
n_001031,n_00790,81846951
n_001031,n_001043,23299550544
n_001031,n_001157,1331956470
n_001031,n_001246,6006322353
n_001031,p_001258,120438207
n_001031,p_001259,8395073259
n_001031,n_001197,565951932
n_001031,n_001018,442045296
n_001031,n_001132,307015767
n_001031,n_001240,1030721418
n_001031,n_001146,149222181
n_001031,n_001243,336318012
n_001031,n_001250,349713324
n_001031,n_00893,411467307
n_001031,n_001248,8902500435
n_001031,n_001145,24670616541
n_001031,n_001077,25821536964
n_001032,n_00830,7049343
n_001032,n_001230,138427965
n_001032,n_00697,184686183
n_001032,n_00666,25176225
n_001032,n_00734,90419793
n_001033,n_00926,358025157
n_001033,n_001096,3045897
n_001036,n_001099,96419092
n_001036,p_001259,1126165796
n_001036,p_001274,7861474432
n_001037,n_00516,50420232
n_001037,n_00842,61590456
n_001037,n_00435,8834832
n_001037,n_00517,4813992
n_001037,n_001022,77145048
n_001037,n_001162,427035240
n_001037,a_001206,206439840
n_001037,n_00803,1205899488
n_001037,n_001133,6239253096
n_001037,n_00939,34997832
n_001037,n_00597,6157944
n_001037,n_001141,513279504
n_001037,n_00812,50332104
n_001037,n_00722,25645248
n_001037,n_001235,12566424888
n_001037,n_00789,10883808
n_001037,n_00970,40891392
n_001037,n_00905,15433416
n_001037,n_00749,5585112
n_001037,a_001249,5997330720
n_001037,n_001202,371723904
n_001037,n_00582,9000072
n_001038,p_001261,58023854
n_001038,n_001156,536473
n_001038,a_001272,37601377
n_001038,n_001266,436692482
n_001042,p_001229,2732568160
n_001042,n_00981,941153600
n_001042,n_001000,774616560
n_001044,n_001116,50470
n_001044,p_001275,3909674
n_001044,p_001252,1060900
n_001044,n_001246,31035754
n_001045,a_001244,185287515
n_001045,a_001280,466552781
n_001045,a_001281,437505275
n_001046,n_001144,2090619
n_001046,n_001192,770181
n_001046,a_00753,22797
n_001046,a_00848,1088445
n_001046,n_001245,19033707
n_001046,a_001178,2706585
n_001046,p_001261,149922906
n_001046,n_001266,1128332598
n_001046,n_001257,65593674
n_001046,n_001179,700449
n_001046,n_001200,1308369
n_001046,p_001263,460650933
n_001046,n_001184,2698092
n_001046,a_001272,97155003
n_001047,n_00505,5617755
n_001047,n_001006,869340384
n_001047,n_001015,22258881
n_001047,n_00515,9376020
n_001047,n_00729,24340986
n_001047,n_00410,3375891
n_001047,n_00948,472897116
n_001047,n_00743,833109138
n_001047,a_001198,92565936
n_001047,n_00503,3493746
n_001047,n_00516,11987163
n_001047,n_00842,14642829
n_001047,n_00517,1144503
n_001047,n_00869,68719941
n_001047,n_00807,21342231
n_001047,n_00444,1395927
n_001047,a_00662,13283568
n_001047,n_00437,773673552
n_001047,a_001206,49080060
n_001047,n_001082,55051380
n_001047,n_00800,1765206
n_001047,n_00776,5884893
n_001047,n_00812,11966211
n_001047,n_00755,3100896
n_001047,n_00597,1464021
n_001047,n_001057,46382490
n_001047,n_00722,6097032
n_001047,a_001249,1425835980
n_001047,n_00851,5224905
n_001047,n_00497,1162152441
n_001047,n_001077,1696305348
n_001047,n_00970,9721728
n_001047,n_00581,19176318
n_001047,n_001022,18340857
n_001047,n_00939,8320563
n_001047,n_00623,1034505
n_001047,n_001154,200083743
n_001047,n_00582,2139723
n_001047,n_00973,2684875707
n_001047,n_001202,88375536
n_001047,a_001272,569237031
n_001047,a_001265,1399360509
n_001047,n_00636,2676618
n_001047,n_00845,1319976
n_001047,n_00409,4570155
n_001047,n_001237,10884564
n_001047,n_00719,3017088
n_001047,n_001174,2103910794
n_001047,n_001149,754193430
n_001047,a_001134,8818173
n_001047,n_00905,3669219
n_001047,n_001037,28850904
n_001047,n_00749,1327833
n_001047,n_00789,2587572
n_001047,n_00488,6575282352
n_001047,n_001068,41314725
n_001047,n_001133,1483351839
n_001047,n_001141,122029686
n_001047,n_001021,59443443
n_001047,n_00986,21696592176
n_001047,n_001162,101525535
n_001047,n_00707,5162049
n_001047,n_00606,4444443
n_001047,n_001104,17112546
n_001047,n_001158,1511967033
n_001047,n_00798,3061611
n_001048,a_001083,8835666
n_001048,n_00481,348894
n_001048,a_001198,52697904
n_001048,n_001245,63488271
n_001048,a_001273,41427435
n_001048,a_001280,347294157
n_001048,a_001265,796657701
n_001048,a_001247,14464191
n_001048,n_001277,234878721
n_001048,a_001281,325671675
n_00105,a_00726,122111828
n_001053,n_001266,4712744878
n_001053,p_001261,626188066
n_001055,n_00445,10311218946
n_001055,n_00671,130659883704
n_001055,a_001244,9307020555
n_001055,n_001058,1378471311
n_001055,n_00926,13753825533
n_001055,n_001209,7298321940
n_001055,n_00944,12483611658
n_001055,n_001147,5410155303
n_001055,n_001095,39813080643
n_001055,a_001281,21975957675
n_001055,n_001010,2224408599
n_001055,n_001066,1547296569
n_001056,p_001274,398365664
n_001056,p_001233,218697
n_001056,p_001142,1100531
n_001056,n_00987,1043350
n_001056,p_001226,1362588
n_001056,p_001279,53148520
n_001056,p_001109,2253365
n_001056,p_001267,10055997
n_001056,p_001275,5143309
n_001057,n_00758,30992500
n_001057,n_00910,35508550
n_001057,a_001270,296978990
n_001057,a_001206,331885400
n_001057,n_00412,21535360
n_001057,a_001281,3868306750
n_001057,n_00869,464692690
n_001057,n_001047,46382490
n_001057,n_00759,845670210
n_001057,n_00663,4693150
n_001057,n_00743,5633586420
n_001057,a_00625,34428240
n_001057,a_00756,157247090
n_001057,n_00729,164596740
n_001057,n_00532,62746530
n_001057,n_001202,597606240
n_001057,n_00623,6995450
n_001057,n_00944,2197421380
n_001057,n_00991,208968224080
n_001057,n_00942,54759320
n_001057,n_00977,5864365430
n_001057,n_00620,859182940
n_001057,n_001088,254264010770
n_001057,n_00478,54422830
n_001057,n_00781,162418410
n_001057,n_001010,391550390
n_001057,n_00674,251198640
n_001057,n_00661,203611870
n_001057,n_00940,5798944690
n_001057,n_001022,124023130
n_001057,a_001249,9641678200
n_001057,n_00973,18155459630
n_001057,n_00720,569358790
n_001057,n_00974,153439440
n_001057,n_001147,952319830
n_001057,n_001141,825179740
n_001057,n_00803,1938678280
n_001057,n_00826,21818720
n_001057,n_001077,11470625320
n_001057,n_00744,270980710
n_001057,n_00807,144318790
n_001057,n_001104,115717140
n_001057,n_00858,21818720
n_001057,n_001162,686528150
n_001057,n_001154,1352990870
n_001057,n_001082,372264200
n_001057,n_00845,8925840
n_001057,n_001076,541217600
n_001057,a_00662,89825120
n_001057,n_001235,20202558530
n_001057,n_00935,155670900
n_001057,a_001265,9462647810
n_001057,n_00669,80863860
n_001057,n_00970,65739520
n_001057,n_001058,242644710
n_001057,n_001133,10030607510
n_001057,n_001209,1284683400
n_001057,n_001158,10224106970
n_001057,n_001068,279375250
n_001060,p_001261,203251188
n_001060,n_001257,88925652
n_001060,n_001218,480164100
n_001060,a_001272,131713494
n_001060,n_001200,1773762
n_001060,n_001266,1529685804
n_001065,n_001256,1910260
n_001065,p_001260,3385360
n_001065,p_001241,587400
n_001065,p_00727,4840
n_001068,a_001249,8588225500
n_001069,n_001039,16548184
n_001069,n_00466,135550490
n_001069,n_001236,565696588
n_001069,n_001250,103983288
n_001069,n_001099,213715766
n_001069,p_001259,2496179758
n_001069,n_001248,2647057470
n_00107,p_00705,65326350
n_00107,n_00286,1659460
n_00107,p_00534,344135480
n_00107,p_001108,40922760
n_00107,p_001274,2917918240
n_001070,a_001110,11504600
n_001074,n_001099,6544527
n_001074,n_001240,9385002
n_001074,n_001197,5153148
n_001074,p_00856,96315516
n_001074,n_001221,92297832
n_001074,n_001105,474078
n_001074,n_001194,14488419
n_001074,n_001201,6441435
n_001074,n_001146,1358709
n_001074,p_001259,76439451
n_001074,p_001175,1994685
n_001074,p_001275,6889377
n_001074,n_001093,4316433
n_001074,a_001134,1222221
n_001074,a_001051,266079
n_001074,p_001274,533604192
n_001074,p_001169,55176
n_001074,p_001276,4536411
n_001074,n_001207,78408
n_001074,n_001250,3184236
n_001074,p_001254,6369924
n_001074,p_001185,247203
n_001074,a_001264,5533209
n_001074,p_001262,1662903
n_001074,p_001258,1096623
n_001074,n_001228,320166
n_001074,a_00995,366993
n_001074,p_001253,539418
n_001074,n_001227,1061412
n_001074,a_001280,84552501
n_001074,a_001003,104907
n_001074,p_001279,71191560
n_001075,n_001212,2335223176
n_001075,n_00420,905633960
n_001075,a_001131,826688280
n_001075,n_001088,357548894648
n_001075,n_001127,31852216
n_001075,n_00617,756757848
n_001075,n_001184,150320544
n_001075,n_00992,442967448
n_001075,p_00934,22338888
n_001075,n_001192,42909592
n_001075,n_001030,27718152
n_001075,n_001138,19748872
n_001075,n_001163,154728552
n_001075,n_001208,186904520
n_001075,n_001219,67938112
n_001075,n_001151,65148864
n_001075,a_001007,25551504
n_001075,n_00889,25601312
n_001075,n_001144,116476008
n_001075,n_001053,46495768
n_001075,n_001257,3654462768
n_001075,n_001213,81211944
n_001075,n_001190,362676952
n_001075,n_001204,76928456
n_001075,n_001111,20222048
n_001075,p_001261,8352751792
n_001075,n_00657,808857016
n_001075,n_001266,62863523536
n_001075,p_001229,2280558896
n_001075,n_001196,1468837920
n_001075,a_001272,5412859496
n_001075,n_001231,181301120
n_001075,n_001180,369002568
n_001075,n_001218,19732684400
n_001076,a_001097,26984480
n_001076,a_001280,7118249120
n_001076,n_00968,86637600
n_001076,n_00807,249033440
n_001076,n_001154,2334692320
n_001076,n_00826,37649920
n_001076,n_001021,693620320
n_001076,n_001057,541217600
n_001076,n_001158,17642501920
n_001076,n_00937,126365600
n_001076,n_00970,113438720
n_001076,n_001149,8800363200
n_001076,a_001249,16637475200
n_001076,n_00794,76376377120
n_001076,n_00935,268622400
n_001076,a_001278,2769347200
n_001079,p_001259,2380783562
n_001079,p_001275,214576574
n_001079,p_001279,2217332720
n_001079,p_001253,16800716
n_001079,a_00389,339180
n_001079,n_001250,99176232
n_001079,a_00886,497464
n_001079,a_00728,3493554
n_001079,a_001225,34969458
n_001079,n_00843,28932054
n_001079,p_001226,56846568
n_00108,p_00705,61212600
n_00108,n_00353,3318240
n_001082,a_001206,393914800
n_001082,n_00719,24215040
n_001082,n_001068,331590500
n_001082,n_001162,814840300
n_001082,n_001174,16885912520
n_001082,n_001149,6053129400
n_001087,p_001274,9678374656
n_001087,p_001259,1386438968
n_001087,n_001221,1674074176
n_001087,n_00885,2956216
n_001087,n_001246,991938856
n_001089,n_001250,7254444
n_001089,p_001279,162191240
n_001089,p_001255,633482
n_001089,p_001241,2208090
n_001089,p_001254,14512196
n_001090,p_001254,9493468
n_001093,p_001275,225679289
n_001093,p_001216,16183651
n_001093,n_001236,567462302
n_001093,p_001220,9239307
n_001093,n_001106,5945500
n_001093,n_001250,104307852
n_001096,n_001180,17232171
n_001096,n_001177,127224059
n_001096,n_001231,8466640
n_001096,n_001203,276112482
n_001096,n_001033,3045897
n_001096,n_001151,3042408
n_001096,p_001263,1198516857
n_001096,n_001266,2935684142
n_001096,n_001219,3172664
n_001096,n_001257,170660946
n_001103,p_001142,10765711
n_001103,n_001043,1549329232
n_001103,p_001109,22043065
n_001103,n_001246,399397009
n_001103,p_001252,13652650
n_001103,n_001171,2205632
n_001103,p_001258,8008671
n_001103,n_001106,1325500
n_001103,p_001220,2059827
n_001103,p_001275,50313329
n_001103,p_001254,46519748
n_001103,p_001216,3608011
n_001103,p_001253,3939386
n_001103,a_001205,5103175
n_001103,p_001262,12144231
n_001103,p_001160,2963818
n_001103,p_001274,3896927584
n_001103,p_001276,33129547
n_001103,p_00941,15036472
n_001103,p_001260,40793588
n_001103,p_001267,98370657
n_001103,p_001255,2030666
n_001103,p_001279,519914120
n_001103,n_001256,23018633
n_001104,n_00755,7736256
n_001104,n_001154,499177998
n_001104,n_001057,115717140
n_001104,n_00970,24254208
n_001104,a_001206,122447160
n_001104,n_001202,220483296
n_001104,n_001162,253290510
n_001104,n_001158,3772123938
n_001104,n_001141,304445196
n_001104,n_001082,137344680
n_001104,n_001022,45757602
n_001104,n_001021,148302198
n_001104,n_00512,186898536
n_001104,n_00767,16798914
n_001105,p_00856,346523592
n_001105,n_001069,15481324
n_001105,n_001099,23545874
n_001105,n_00965,980806
n_001105,n_001122,1807504
n_001105,n_00960,333030
n_001105,n_001036,6984488
n_001105,n_001146,4888358
n_001105,n_001248,291636330
n_001105,n_001039,1823176
n_001105,n_001243,11017416
n_001105,p_001259,275013562
n_001106,n_001250,4386000
n_001111,n_001075,20222048
n_001111,n_001144,3797724
n_001111,n_001182,23624328
n_001111,p_001261,272343176
n_001111,n_001190,11825156
n_001111,n_001212,76140428
n_001111,n_001196,47891760
n_001111,n_001218,643388200
n_001111,n_001231,5911360
n_001111,n_001177,88827116
n_001111,n_001257,119154504
n_001111,n_001266,2049678008
n_001113,a_001273,897900060
n_001113,a_001278,2928475920
n_001113,n_001210,1089630888
n_001113,a_001265,17266794276
n_001113,n_001277,5090771796
n_001113,a_001280,7527268932
n_001113,a_001281,7058622300
n_001114,p_001275,11425358
n_001114,p_001142,2444722
n_001115,p_001252,345050
n_001115,p_001275,1271593
n_001115,n_001256,581761
n_001115,p_00474,115374
n_001115,p_00673,327965
n_001115,p_001276,837299
n_001115,p_001279,13140040
n_001116,p_001252,1261750
n_001116,p_001253,364070
n_001116,n_001207,52920
n_001116,p_001220,190365
n_001116,p_001258,740145
n_001116,n_001250,2149140
n_001116,p_001262,1122345
n_001116,p_001241,654150
n_001116,n_001227,716380
n_001116,p_001279,48049400
n_001116,p_001214,1007440
n_001116,p_001254,4299260
n_001119,n_00918,4068133658
n_001119,p_001263,19136078691
n_001119,n_001266,46872501146
n_001119,n_001033,48632211
n_001119,n_001168,3076901869
n_001119,n_001151,48576504
